"game_id","season","week","offense_franchise_id","defense_franchise_id","quarter","seconds_left_in_quarter","down","distance","yards_to_go","no_play","player_id","position","concept","box_players","yards","yards_after_contact","touchdown","fumbles","avoided_tackles","winning_team"
7950,2017,2,29,28,1,900,1,10,75,0,7077,"QB","Trick",7,1,4,0,0,0,29
7950,2017,2,29,28,1,867,2,9,74,0,9993,"HB","Outside Zone",9,1,2,0,0,0,29
7950,2017,2,29,28,1,787,2,10,64,0,7077,"QB","Outside Zone",7,0,0,0,1,0,29
7950,2017,2,29,28,1,653,4,1,41,0,7077,"QB","Inside Zone",7,9,1,0,0,0,29
7950,2017,2,29,28,1,624,1,10,32,0,12004,"HB","Outside Zone",8,3,3,0,0,0,29
7950,2017,2,29,28,1,574,1,7,7,0,9993,"HB","Man",9,0,0,0,0,0,29
7950,2017,2,28,29,1,518,1,10,75,0,8692,"HB","Outside Zone",8,4,1,0,0,0,29
7950,2017,2,28,29,1,476,3,1,66,0,8692,"HB-R","Inside Zone",7,0,0,0,0,0,29
7950,2017,2,29,28,1,427,1,10,83,0,12004,"HB","Outside Zone",10,2,2,0,0,0,29
7950,2017,2,29,28,1,292,2,18,44,0,9993,"HB-L","Inside Zone",7,7,3,0,0,0,29
7950,2017,2,29,28,1,241,1,10,21,0,9993,"HB","Outside Zone",8,0,1,0,0,0,29
7950,2017,2,29,28,1,134,1,7,7,0,9993,"HB","Outside Zone",10,-4,0,0,0,0,29
7950,2017,2,28,29,1,43,1,10,68,0,8692,"HB","Inside Zone",8,6,3,0,0,0,29
7950,2017,2,29,28,2,811,1,10,97,0,12004,"HB","Outside Zone",8,1,2,0,0,0,29
7950,2017,2,29,28,2,778,2,9,96,0,12004,"HB","Man",7,3,1,0,0,0,29
7950,2017,2,29,28,2,713,1,10,84,0,12004,"HB","Inside Zone",8,7,1,0,0,0,29
7950,2017,2,29,28,2,675,1,10,73,0,12004,"HB","Outside Zone",8,0,3,0,0,1,29
7950,2017,2,29,28,2,435,2,7,78,0,12004,"HB","Inside Zone",8,8,5,0,0,0,29
7950,2017,2,29,28,2,359,1,10,51,0,12004,"HB","Outside Zone",7,-1,0,0,0,0,29
7950,2017,2,28,29,2,272,1,10,89,0,8692,"HB","Outside Zone",8,6,4,0,0,0,29
7950,2017,2,28,29,2,234,2,4,83,0,8692,"HB","Inside Zone",8,61,1,0,0,0,29
7950,2017,2,28,29,2,196,1,10,22,0,12271,"HB","Power",8,1,1,0,0,0,29
7950,2017,2,29,28,2,115,1,10,75,0,7077,"QB","Inside Zone",6,3,0,0,0,0,29
7950,2017,2,28,29,2,53,2,10,68,0,8692,"HB-L","Pull Lead",5,-2,0,0,0,0,29
7950,2017,2,28,29,2,42,3,12,70,0,8692,"HB-R","Inside Zone",5,27,22,0,0,1,29
7950,2017,2,29,28,2,12,1,10,78,0,7077,"QB","Undefined",10,-1,0,0,0,0,29
7950,2017,2,28,29,3,889,2,10,74,0,8692,"HB","Outside Zone",8,3,2,0,0,0,29
7950,2017,2,28,29,3,813,1,10,62,0,8692,"HB","Outside Zone",7,3,2,0,0,0,29
7950,2017,2,28,29,3,779,2,7,59,0,8692,"HB","Outside Zone",7,1,1,0,0,0,29
7950,2017,2,29,28,3,717,1,10,93,0,12004,"HB","Inside Zone",8,4,3,0,0,1,29
7950,2017,2,29,28,3,682,2,6,89,0,12004,"HB","Outside Zone",8,4,3,0,0,1,29
7950,2017,2,29,28,3,646,3,2,85,0,12004,"HB","Man",6,5,2,0,0,0,29
7950,2017,2,28,29,3,409,1,10,94,0,8692,"HB","Inside Zone",8,1,1,0,0,0,29
7950,2017,2,29,28,3,279,2,10,58,0,12004,"HB","Outside Zone",7,-1,3,0,0,0,29
7950,2017,2,28,29,3,196,1,10,76,0,8692,"HB","Inside Zone",8,4,1,0,0,0,29
7950,2017,2,28,29,3,153,2,6,72,1,8692,"HB","Outside Zone",7,5,3,0,0,0,29
7950,2017,2,28,29,3,126,3,16,82,0,12271,"HB-L","Inside Zone",5,10,5,0,0,0,29
7950,2017,2,29,28,3,85,1,10,67,0,12004,"HB","Outside Zone",8,0,0,0,0,0,29
7950,2017,2,28,29,4,865,2,2,50,0,8692,"HB","Outside Zone",8,6,10,0,0,1,29
7950,2017,2,28,29,4,825,2,10,44,0,12271,"HB-R","Pull Lead",6,11,5,0,0,1,29
7950,2017,2,28,29,4,790,1,10,33,0,12271,"HB","Inside Zone",8,13,12,0,0,1,29
7950,2017,2,28,29,4,751,1,10,20,0,8692,"HB","Inside Zone",8,4,3,0,0,0,29
7950,2017,2,29,28,4,670,2,5,77,0,7077,"QB","Inside Zone",7,4,0,0,0,0,29
7950,2017,2,29,28,4,565,2,1,57,0,12004,"HB-R","Inside Zone",7,14,7,0,0,1,29
7950,2017,2,29,28,4,478,1,10,12,0,12004,"HB-L","Inside Zone",7,3,1,0,0,0,29
7950,2017,2,28,29,4,421,1,10,80,0,8692,"HB","Outside Zone",8,0,0,0,0,0,29
7950,2017,2,29,28,4,287,1,10,88,0,12004,"HB","Outside Zone",7,9,0,0,0,0,29
7950,2017,2,29,28,4,257,2,1,79,0,12004,"HB-L","Inside Zone",7,2,4,0,0,0,29
7950,2017,2,29,28,4,213,1,10,77,0,12004,"HB","Outside Zone",7,12,6,0,0,0,29
7950,2017,2,29,28,4,200,1,10,65,0,12004,"HB","Outside Zone",7,2,3,0,0,0,29
7950,2017,2,29,28,4,158,2,8,63,0,12004,"HB","Outside Zone",7,16,9,0,0,1,29
7950,2017,2,29,28,4,120,1,10,47,0,7077,"QB","Undefined",10,-2,0,0,0,0,29
7950,2017,2,29,28,4,80,2,12,49,0,7077,"QB","Undefined",10,-2,0,0,0,0,29
7950,2017,2,29,28,4,40,3,14,51,0,7077,"QB","Undefined",11,-1,0,0,0,0,29
7953,2017,2,11,21,1,895,1,10,81,0,9487,"HB","Inside Zone",9,4,1,0,0,0,11
7953,2017,2,11,21,1,816,1,10,60,0,9487,"HB","Inside Zone",8,1,0,0,0,0,11
7953,2017,2,11,21,1,772,2,9,59,0,9487,"HB","Inside Zone",7,0,3,0,0,0,11
7953,2017,2,21,11,1,685,1,10,84,0,10783,"HB","Inside Zone",6,0,0,0,0,0,11
7953,2017,2,21,11,1,634,3,13,87,0,6208,"HB-L","Draw",6,4,2,0,0,1,11
7953,2017,2,11,21,1,576,2,10,54,0,9487,"HB","Man",6,8,3,0,0,1,11
7953,2017,2,11,21,1,494,1,10,39,0,9487,"HB","Pull Lead",8,4,4,0,0,1,11
7953,2017,2,11,21,1,449,2,6,35,1,9487,"HB","Inside Zone",6,4,4,0,0,0,11
7953,2017,2,11,21,1,332,1,10,25,0,9487,"HB","Outside Zone",6,-2,0,0,0,0,11
7953,2017,2,21,11,1,240,1,10,75,0,10674,"LWR","Trick",8,12,3,0,0,0,11
7953,2017,2,21,11,1,89,1,10,39,0,10783,"HB","Inside Zone",7,-1,3,0,0,1,11
7953,2017,2,11,21,2,806,1,10,35,0,7980,"HB","Inside Zone",6,2,1,0,0,0,11
7953,2017,2,11,21,2,695,1,10,29,0,9487,"HB","Inside Zone",7,7,2,0,0,0,11
7953,2017,2,11,21,2,617,1,10,11,0,10870,"HB","Man",8,4,3,0,0,0,11
7953,2017,2,11,21,2,575,2,6,7,0,10870,"HB","Inside Zone",8,0,1,0,0,0,11
7953,2017,2,21,11,2,523,1,10,75,0,9173,"HB","Outside Zone",8,11,2,0,0,0,11
7953,2017,2,11,21,2,336,1,15,77,0,9487,"HB","Pull Lead",6,-1,1,0,0,1,11
7953,2017,2,21,11,2,264,1,10,63,0,10783,"HB","Inside Zone",7,4,3,0,0,0,11
7953,2017,2,11,21,2,179,1,10,75,0,10870,"HB","Outside Zone",9,5,1,0,0,0,11
7953,2017,2,11,21,2,137,2,5,70,0,9487,"HB","Pull Lead",6,24,22,0,0,1,11
7953,2017,2,21,11,2,26,1,10,74,0,6208,"HB","Man",6,8,3,0,0,0,11
7953,2017,2,21,11,3,900,1,10,75,0,9173,"HB","Power",7,4,4,0,0,0,11
7953,2017,2,11,21,3,776,1,10,74,0,9487,"HB","Outside Zone",9,-2,0,0,0,0,11
7953,2017,2,11,21,3,739,2,12,76,0,9487,"HB","Outside Zone",7,-2,2,0,0,0,11
7953,2017,2,21,11,3,643,1,10,75,0,10674,"LWR","Trick",7,-5,0,0,0,1,11
7953,2017,2,21,11,3,546,1,10,59,0,10783,"HB","Man",8,3,2,0,0,0,11
7953,2017,2,21,11,3,436,1,1,1,1,10783,"HB-R","Man",7,0,0,0,0,0,11
7953,2017,2,21,11,3,405,2,11,11,0,6208,"HB-R","Man",5,2,0,0,0,0,11
7953,2017,2,11,21,3,263,2,5,70,0,9487,"HB","Man",9,2,3,0,0,1,11
7953,2017,2,11,21,3,193,1,10,63,0,7980,"HB","Outside Zone",6,8,6,0,0,2,11
7953,2017,2,11,21,3,111,1,10,50,1,7980,"HB","Outside Zone",7,3,3,0,0,1,11
7953,2017,2,11,21,3,90,1,20,60,1,9487,"HB","Inside Zone",6,4,2,0,0,1,11
7953,2017,2,11,21,3,61,1,30,70,0,9487,"HB-R","Draw",6,2,2,0,0,0,11
7953,2017,2,21,11,4,881,1,10,81,0,9173,"HB","Pull Lead",7,2,2,0,0,0,11
7953,2017,2,21,11,4,770,2,10,75,0,10783,"HB-L","Trap",6,4,4,0,0,0,11
7953,2017,2,21,11,4,705,1,10,59,0,10783,"HB","Inside Zone",7,1,1,0,0,0,11
7953,2017,2,21,11,4,674,2,9,58,0,10783,"HB-L","Power",6,-1,0,0,0,0,11
7953,2017,2,11,21,4,602,1,10,50,0,9487,"HB","Inside Zone",9,1,1,0,0,0,11
7953,2017,2,11,21,4,564,2,9,49,0,9487,"HB","Pull Lead",8,3,2,0,0,0,11
7953,2017,2,21,11,4,468,1,10,91,0,6208,"HB","Man",6,5,4,0,0,0,11
7953,2017,2,21,11,4,376,1,10,60,0,6208,"HB-L","Man",6,2,2,0,0,0,11
7953,2017,2,11,21,4,269,1,10,71,0,9487,"HB","Man",9,3,2,0,0,0,11
7953,2017,2,11,21,4,228,2,7,68,0,9487,"HB","Outside Zone",9,34,31,0,0,0,11
7953,2017,2,11,21,4,187,1,10,34,0,7980,"HB","Man",9,2,2,0,0,0,11
7953,2017,2,11,21,4,171,2,8,32,0,7980,"HB","Counter",9,-3,0,0,0,0,11
7953,2017,2,11,21,4,166,3,11,35,0,7980,"HB-L","Pull Lead",6,11,4,0,0,0,11
7953,2017,2,11,21,4,150,1,10,24,0,7980,"HB","Man",9,0,1,0,0,0,11
7953,2017,2,11,21,4,120,2,10,24,0,7980,"HB","Pull Lead",9,-1,0,0,0,0,11
7953,2017,2,11,21,4,77,3,11,25,0,7980,"HB","Outside Zone",9,1,1,0,0,0,11
7953,2017,2,11,21,4,32,4,10,24,0,7980,"HB","Outside Zone",9,0,0,0,0,0,11
7953,2017,2,21,11,4,26,1,10,76,0,6208,"HB-L","Power",4,7,2,0,0,0,11
7968,2017,3,23,32,1,900,1,10,75,0,3628,"HB","Man",8,3,1,0,0,0,32
7968,2017,3,32,23,1,850,1,10,67,0,11869,"HB","Man",9,2,3,0,0,0,32
7968,2017,3,32,23,1,817,2,8,65,0,11869,"HB","Trap",6,2,2,0,0,0,32
7968,2017,3,32,23,1,746,1,10,37,0,11869,"HB-R","Power",7,1,0,0,0,0,32
7968,2017,3,32,23,1,674,1,10,26,0,11869,"HB-R","Man",8,4,3,0,0,0,32
7968,2017,3,32,23,1,634,2,6,22,0,11869,"HB-R","Power",6,0,0,0,0,0,32
7968,2017,3,23,32,1,583,1,10,75,0,3628,"HB","Outside Zone",7,3,4,0,0,0,32
7968,2017,3,32,23,1,458,1,10,75,0,11869,"HB","Man",6,4,3,0,0,0,32
7968,2017,3,23,32,1,335,1,10,83,0,7810,"HB-L","Outside Zone",6,8,7,0,0,1,32
7968,2017,3,23,32,1,299,3,2,75,0,3628,"HB","Man",6,1,2,0,0,0,32
7968,2017,3,32,23,1,251,1,10,80,0,11869,"HB","Counter",9,2,3,0,0,0,32
7968,2017,3,32,23,1,121,2,3,62,0,11869,"HB","Outside Zone",9,-3,1,0,0,0,32
7968,2017,3,23,32,1,59,2,10,78,0,3628,"HB-L","Inside Zone",7,5,1,0,0,0,32
7968,2017,3,32,23,2,805,2,7,80,0,7936,"HB-L","Pull Lead",7,4,4,0,0,0,32
7968,2017,3,23,32,2,686,1,10,57,0,3628,"HB-R","Inside Zone",7,1,1,0,0,0,32
7968,2017,3,32,23,2,598,1,10,72,0,11869,"HB-R","Inside Zone",7,9,3,0,0,0,32
7968,2017,3,32,23,2,566,2,1,63,0,11869,"HB-R","Inside Zone",7,3,2,0,0,0,32
7968,2017,3,32,23,2,495,1,10,49,0,11869,"HB","Man",7,8,8,0,0,1,32
7968,2017,3,32,23,2,435,1,10,29,0,11869,"HB","Man",7,2,1,0,0,0,32
7968,2017,3,32,23,2,319,1,10,19,0,11869,"HB-L","Trap",7,4,3,0,0,0,32
7968,2017,3,23,32,2,228,1,10,75,0,11395,"HB","Man",6,11,1,0,0,0,32
7968,2017,3,23,32,2,159,2,6,60,0,11395,"HB","Pull Lead",6,-7,0,0,0,0,32
7968,2017,3,32,23,2,102,1,10,85,0,7936,"HB-L","Draw",6,13,2,0,0,0,32
7968,2017,3,32,23,2,82,2,10,49,0,7936,"HB-L","Trap",7,4,2,0,0,0,32
7968,2017,3,23,32,2,14,1,10,89,0,8671,"QB","Undefined",9,-1,0,0,0,0,32
7968,2017,3,32,23,3,900,1,10,75,0,11869,"HB","Inside Zone",7,2,1,0,0,0,32
7968,2017,3,32,23,3,793,1,10,62,1,11869,"HB","Man",9,2,3,0,0,0,32
7968,2017,3,32,23,3,768,1,20,72,0,7936,"HB-L","Power",6,0,1,0,0,0,32
7968,2017,3,23,32,3,597,2,15,80,0,3628,"HB-L","Outside Zone",6,5,5,0,0,0,32
7968,2017,3,32,23,3,504,1,10,41,0,11869,"HB","Inside Zone",7,1,3,0,0,0,32
7968,2017,3,23,32,3,418,1,10,58,0,10777,"HB","Outside Zone",6,0,1,0,0,0,32
7968,2017,3,23,32,3,279,1,10,18,0,7810,"LWR","Trick",8,-3,4,0,0,0,32
7968,2017,3,32,23,3,232,1,10,75,0,11869,"HB-R","Inside Zone",8,1,1,0,0,0,32
7968,2017,3,32,23,3,125,1,10,10,0,7936,"HB","Outside Zone",7,2,3,0,0,0,32
7968,2017,3,32,23,3,86,2,8,8,0,11869,"HB-R","Man",7,4,3,0,0,0,32
7968,2017,3,23,32,4,868,2,3,71,1,10777,"HB","Man",6,6,2,0,0,0,32
7968,2017,3,32,23,4,785,1,10,91,0,11869,"HB-R","Man",9,3,3,0,0,0,32
7968,2017,3,32,23,4,744,2,7,88,0,11869,"HB","Outside Zone",8,0,4,0,1,0,32
7968,2017,3,32,23,4,714,1,10,75,0,10115,"HB","Man",7,1,2,0,0,0,32
7968,2017,3,32,23,4,629,1,10,44,0,7936,"HB","Pull Lead",7,8,1,0,0,0,32
7968,2017,3,32,23,4,595,2,2,36,0,7936,"HB-R","Inside Zone",7,7,4,0,0,0,32
7968,2017,3,32,23,4,553,1,10,29,0,10115,"HB","Man",8,11,2,0,0,0,32
7968,2017,3,32,23,4,504,1,10,18,0,10115,"HB","Outside Zone",7,6,4,0,0,0,32
7968,2017,3,32,23,4,458,2,4,12,0,7936,"HB-R","Inside Zone",8,0,0,0,0,0,32
7968,2017,3,32,23,4,193,1,10,37,0,10115,"HB","Outside Zone",9,9,3,0,0,0,32
7968,2017,3,32,23,4,148,2,1,28,0,10115,"HB","Power",9,-1,1,0,0,0,32
7968,2017,3,32,23,4,120,3,2,29,0,10115,"HB","Man",10,1,2,0,0,0,32
7968,2017,3,32,23,4,113,4,1,28,1,10115,"HB","Outside Zone",7,19,0,0,0,0,32
7980,2017,4,21,30,1,900,1,10,75,0,10783,"HB","Man",7,-1,0,0,0,0,30
7980,2017,4,21,30,1,863,2,11,76,0,10783,"HB","Outside Zone",7,-7,-2,0,0,1,30
7980,2017,4,30,21,1,784,1,10,63,0,6297,"HB","Outside Zone",9,5,1,0,0,0,30
7980,2017,4,30,21,1,752,2,5,58,0,6297,"HB","Inside Zone",8,2,1,0,0,0,30
7980,2017,4,30,21,1,709,3,3,56,0,6297,"HB-L","Pull Lead",6,0,1,0,0,0,30
7980,2017,4,21,30,1,664,1,10,97,0,10783,"HB","Inside Zone",7,3,2,0,0,0,30
7980,2017,4,21,30,1,630,2,7,94,1,10783,"HB","Man",7,3,0,0,0,0,30
7980,2017,4,30,21,1,588,1,10,56,0,6297,"HB","Inside Zone",8,2,1,0,0,0,30
7980,2017,4,30,21,1,517,1,10,42,0,6297,"HB-L","Pull Lead",7,36,31,0,0,2,30
7980,2017,4,21,30,1,467,1,10,75,0,10783,"HB","Inside Zone",6,14,5,0,0,1,30
7980,2017,4,21,30,1,444,1,10,61,0,10783,"HB-R","Power",6,2,1,0,0,0,30
7980,2017,4,21,30,1,333,1,10,36,0,6208,"HB","Man",6,4,1,0,0,1,30
7980,2017,4,21,30,1,299,2,6,32,0,6208,"HB","Inside Zone",7,-3,0,0,0,0,30
7980,2017,4,21,30,1,149,1,10,54,0,11895,"HB","Inside Zone",7,2,2,0,0,0,30
7980,2017,4,30,21,1,57,1,10,80,0,6297,"HB","Inside Zone",8,0,2,0,0,1,30
7980,2017,4,21,30,2,860,1,10,78,0,10783,"HB-R","Inside Zone",6,0,0,0,0,0,30
7980,2017,4,30,21,2,767,1,10,28,0,10927,"HB","Counter",6,0,0,0,0,0,30
7980,2017,4,21,30,2,571,3,1,23,0,10783,"HB","Inside Zone",8,2,1,0,0,0,30
7980,2017,4,21,30,2,534,1,10,21,0,10783,"HB-L","Counter",6,-2,1,0,0,0,30
7980,2017,4,21,30,2,481,3,1,12,0,6208,"HB","Man",7,0,1,0,0,0,30
7980,2017,4,30,21,2,431,1,10,80,0,6297,"HB-R","Outside Zone",6,2,3,0,0,0,30
7980,2017,4,21,30,2,237,1,10,20,0,6208,"HB","Power",6,6,2,0,0,0,30
7980,2017,4,30,21,2,120,1,10,53,0,8704,"HB","Pull Lead",7,14,5,0,0,1,30
7980,2017,4,30,21,2,48,1,1,1,0,6297,"HB","Pull Lead",11,-1,2,0,0,0,30
7980,2017,4,21,30,2,12,3,8,60,0,6208,"HB-L","Power",6,7,1,0,0,0,30
7980,2017,4,30,21,3,900,1,10,75,0,6297,"HB","Inside Zone",7,5,2,0,0,0,30
7980,2017,4,30,21,3,867,2,5,70,0,6297,"HB","Outside Zone",8,6,2,0,0,0,30
7980,2017,4,30,21,3,826,1,10,64,0,6297,"HB","Inside Zone",9,2,2,0,0,0,30
7980,2017,4,30,21,3,718,2,5,48,0,6297,"HB","Outside Zone",6,12,4,0,0,0,30
7980,2017,4,30,21,3,683,1,10,36,0,6297,"HB","Counter",6,4,3,0,0,0,30
7980,2017,4,30,21,3,646,2,6,32,0,10927,"HB","Outside Zone",8,2,1,0,0,0,30
7980,2017,4,21,30,3,523,1,10,46,0,10783,"FB-R","Power",7,2,1,0,0,0,30
7980,2017,4,21,30,3,428,1,10,32,0,11895,"HB","Power",6,13,10,0,0,1,30
7980,2017,4,21,30,3,403,1,10,19,0,11895,"HB","Inside Zone",6,1,1,0,0,0,30
7980,2017,4,21,30,3,374,2,9,18,0,11895,"HB-L","Power",6,4,1,0,0,0,30
7980,2017,4,21,30,3,303,1,4,4,0,11895,"HB","Man",7,0,0,0,0,0,30
7980,2017,4,21,30,3,198,1,10,55,0,11895,"HB-L","Power",6,7,2,0,0,0,30
7980,2017,4,21,30,3,37,2,10,31,0,11895,"HB-L","Trap",6,0,1,0,1,1,30
7980,2017,4,30,21,4,855,1,10,67,0,6297,"HB-L","Power",7,0,0,0,0,0,30
7980,2017,4,30,21,4,730,2,2,46,0,6297,"HB","Inside Zone",7,3,0,0,0,0,30
7980,2017,4,21,30,4,619,1,10,65,0,11895,"HB","Inside Zone",7,7,4,0,0,0,30
7980,2017,4,30,21,4,565,1,10,57,0,6297,"HB","Man",7,5,1,0,0,0,30
7980,2017,4,21,30,4,319,2,2,10,0,11895,"HB","Power",6,3,1,0,0,0,30
7980,2017,4,21,30,4,278,1,7,7,0,11895,"HB","Man",8,2,0,0,0,0,30
7980,2017,4,21,30,4,241,2,5,5,0,11895,"HB-L","Power",8,3,1,0,0,0,30
7980,2017,4,30,21,4,41,1,10,13,0,9434,"QB","Undefined",9,-2,0,0,0,0,30
7980,2017,4,30,21,4,35,2,12,15,0,9434,"QB","Undefined",9,-1,0,0,0,0,30
8007,2017,6,32,28,1,900,1,10,75,0,9538,"SLWR","Trick",8,11,2,0,0,0,32
8007,2017,6,32,28,1,863,1,10,64,0,7936,"HB","Inside Zone",6,0,-1,0,1,0,32
8007,2017,6,32,28,1,741,2,3,34,0,11869,"HB","Pull Lead",8,2,2,0,0,0,32
8007,2017,6,32,28,1,659,1,10,16,0,7936,"HB","Trap",6,5,4,0,0,0,32
8007,2017,6,28,32,1,614,1,10,75,0,7859,"LWR","Trick",8,6,1,0,0,0,32
8007,2017,6,28,32,1,577,2,4,69,0,8692,"HB","Counter",8,0,0,0,0,0,32
8007,2017,6,28,32,1,556,1,10,54,0,8692,"HB","Outside Zone",7,-2,1,0,0,0,32
8007,2017,6,32,28,1,471,1,10,86,0,7936,"HB","Pull Lead",7,4,3,0,0,0,32
8007,2017,6,28,32,1,407,1,15,66,0,8692,"HB","Inside Zone",7,7,3,0,0,2,32
8007,2017,6,32,28,1,330,1,10,73,0,7936,"HB","Outside Zone",10,6,2,0,0,0,32
8007,2017,6,32,28,1,254,1,10,63,0,11869,"HB","Counter",8,1,6,0,0,1,32
8007,2017,6,32,28,1,167,3,1,54,0,10115,"HB","Man",9,-1,1,0,0,0,32
8007,2017,6,28,32,1,108,2,10,87,0,8692,"HB","Outside Zone",8,4,5,0,0,1,32
8007,2017,6,32,28,2,900,1,10,52,0,11869,"HB","Man",6,8,1,0,0,0,32
8007,2017,6,32,28,2,827,1,10,40,0,7936,"HB","Pull Lead",7,-9,0,0,0,0,32
8007,2017,6,32,28,2,687,1,5,20,0,7936,"HB","Trap",7,8,4,0,0,0,32
8007,2017,6,32,28,2,473,1,10,66,0,11869,"HB","Inside Zone",8,3,3,0,0,0,32
8007,2017,6,28,32,2,399,1,10,80,0,12271,"HB","Inside Zone",8,10,2,0,0,0,32
8007,2017,6,32,28,2,315,1,10,85,0,7936,"HB-L","Trap",7,11,6,0,0,1,32
8007,2017,6,32,28,2,236,1,10,63,0,10115,"HB","Outside Zone",7,3,3,0,0,0,32
8007,2017,6,32,28,2,135,2,15,31,0,7936,"HB-L","Draw",6,1,3,0,0,1,32
8007,2017,6,28,32,2,3,4,1,1,0,8692,"HB","Pull Lead",11,1,1,1,0,0,32
8007,2017,6,28,32,3,900,1,10,75,0,8692,"HB","Trap",8,5,3,0,0,0,32
8007,2017,6,28,32,3,866,2,5,70,0,8692,"HB","Outside Zone",8,-3,2,0,0,1,32
8007,2017,6,28,32,3,779,2,1,52,0,12271,"HB","Outside Zone",7,0,0,0,0,0,32
8007,2017,6,28,32,3,741,3,1,52,0,12271,"HB","Inside Zone",8,1,1,0,0,0,32
8007,2017,6,28,32,3,701,1,10,40,0,12271,"HB","Outside Zone",8,10,7,0,0,1,32
8007,2017,6,32,28,3,581,1,10,75,0,11869,"HB","Outside Zone",8,1,1,0,0,0,32
8007,2017,6,32,28,3,512,1,10,69,0,7936,"HB","Inside Zone",7,4,7,0,0,1,32
8007,2017,6,28,32,3,432,1,10,50,0,8692,"HB","Inside Zone",8,5,2,0,0,0,32
8007,2017,6,28,32,3,398,2,5,45,0,8692,"HB","Outside Zone",8,4,2,0,0,0,32
8007,2017,6,28,32,3,354,3,1,41,0,9783,"HB","Pull Lead",8,16,0,0,0,0,32
8007,2017,6,28,32,3,323,1,10,25,0,8692,"HB-R","Inside Zone",8,1,1,0,0,0,32
8007,2017,6,28,32,3,185,1,1,1,0,8692,"HB","Power",11,1,1,1,0,0,32
8007,2017,6,32,28,3,181,1,10,75,0,7936,"HB","Man",7,0,3,0,0,0,32
8007,2017,6,32,28,3,101,1,10,57,0,7936,"HB","Counter",8,-1,1,0,0,0,32
8007,2017,6,32,28,3,20,2,10,40,0,7936,"HB-R","Draw",6,-2,0,0,0,0,32
8007,2017,6,32,28,4,866,1,10,29,0,7936,"HB-R","Pull Lead",7,-1,0,0,0,0,32
8007,2017,6,32,28,4,797,1,10,15,0,7936,"HB","Man",8,3,1,0,0,0,32
8007,2017,6,32,28,4,727,1,4,4,0,7102,"QB","Inside Zone",8,2,3,0,0,0,32
8007,2017,6,32,28,4,684,2,2,2,0,6307,"FB-R","Trap",10,-1,0,0,0,0,32
8007,2017,6,28,32,4,634,1,10,75,0,8692,"HB","Inside Zone",8,-1,0,0,0,0,32
8007,2017,6,28,32,4,560,2,10,65,0,8692,"HB","Outside Zone",8,6,2,0,0,0,32
8007,2017,6,32,28,4,424,3,1,75,0,11869,"HB","Counter",8,2,2,0,0,0,32
8007,2017,6,32,28,4,338,2,10,22,0,7936,"HB","Outside Zone",7,5,2,0,0,0,32
8007,2017,6,32,28,4,247,1,10,11,0,7936,"HB-L","Trap",7,-1,0,0,0,0,32
8007,2017,6,32,28,4,214,1,7,7,0,7102,"QB","Inside Zone",6,7,0,1,0,0,32
8007,2017,6,32,28,4,117,1,10,46,0,11869,"HB","Man",10,1,2,0,0,0,32
8007,2017,6,32,28,4,113,2,9,45,0,11869,"HB","Outside Zone",9,3,1,0,0,0,32
8007,2017,6,32,28,4,107,3,6,42,0,11869,"HB","Counter",8,2,4,0,0,1,32
8007,2017,6,32,28,4,3,1,10,65,0,7102,"QB","Undefined",10,-1,0,0,0,0,32
8018,2017,7,25,7,1,900,1,10,75,0,8753,"RWR","Trick",7,2,2,0,0,0,25
8018,2017,7,25,7,1,851,2,8,73,0,7829,"HB","Outside Zone",7,3,1,0,0,0,25
8018,2017,7,25,7,1,733,1,10,31,0,7829,"HB-R","Inside Zone",6,8,3,0,0,0,25
8018,2017,7,25,7,1,695,2,2,23,0,7829,"HB","Inside Zone",7,3,2,0,0,0,25
8018,2017,7,25,7,1,656,1,10,20,0,7829,"HB","Pull Lead",8,11,3,0,0,0,25
8018,2017,7,25,7,1,610,1,9,9,0,7829,"HB","Outside Zone",8,2,2,0,0,0,25
8018,2017,7,7,25,1,560,1,10,83,0,8690,"HB","Outside Zone",8,5,3,0,0,0,25
8018,2017,7,7,25,1,483,1,10,63,0,8690,"HB","Outside Zone",8,0,3,0,0,0,25
8018,2017,7,7,25,1,409,1,10,53,0,8690,"HB","Inside Zone",9,1,1,0,0,0,25
8018,2017,7,25,7,1,321,1,10,90,0,7829,"HB","Man",9,3,2,0,0,0,25
8018,2017,7,25,7,1,279,2,7,87,0,7829,"HB","Man",7,1,1,0,0,0,25
8018,2017,7,7,25,1,218,2,10,53,0,11803,"HB-L","Power",6,25,9,0,0,0,25
8018,2017,7,7,25,1,171,1,10,28,0,11803,"HB","Man",8,1,1,0,0,0,25
8018,2017,7,7,25,1,59,2,7,7,0,11803,"HB-L","Draw",8,1,2,0,0,0,25
8018,2017,7,25,7,1,10,1,10,75,0,7829,"HB-R","Inside Zone",6,1,1,0,0,0,25
8018,2017,7,25,7,2,863,1,10,64,0,11860,"HB","Power",6,5,3,0,0,0,25
8018,2017,7,7,25,2,766,1,10,75,0,11803,"HB","Outside Zone",7,2,1,0,0,0,25
8018,2017,7,7,25,2,669,2,10,51,0,11803,"HB","Outside Zone",8,2,3,0,0,1,25
8018,2017,7,7,25,2,561,1,10,27,0,11803,"HB-L","Draw",6,17,6,0,0,0,25
8018,2017,7,7,25,2,517,1,10,10,0,11803,"HB","Man",6,0,0,0,0,0,25
