id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
426431,27,BlockedShot,0.9059999847412109,0.4209999847412109,0.12446729093790054,Son Heung-Min,h,453,OpenPlay,2021,LeftFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Steven Bergwijn,Pass
426434,39,MissedShots,0.8119999694824219,0.5420000076293945,0.07552296668291092,Son Heung-Min,h,453,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Lucas Moura,Pass
426436,41,MissedShots,0.8009999847412109,0.34799999237060547,0.01912630908191204,Son Heung-Min,h,453,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Lucas Moura,HeadPass
426444,54,Goal,0.8059999847412109,0.3240000152587891,0.027829401195049286,Son Heung-Min,h,453,OpenPlay,2021,LeftFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Steven Bergwijn,Pass
426452,78,BlockedShot,0.7819999694824219,0.4490000152587891,0.026767266914248466,Son Heung-Min,h,453,SetPiece,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Pierre-Emile Højbjerg,Pass
427558,64,BlockedShot,0.850999984741211,0.46299999237060546,0.09109080582857132,Son Heung-Min,a,453,OpenPlay,2021,LeftFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,Steven Bergwijn,Pass
427557,64,SavedShot,0.8980000305175782,0.3729999923706055,0.08590098470449448,Son Heung-Min,a,453,OpenPlay,2021,RightFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,,Rebound
429071,32,MissedShots,0.8540000152587891,0.6809999847412109,0.04465826600790024,Son Heung-Min,h,453,OpenPlay,2021,RightFoot,16404,Tottenham,Watford,1,0,2021-08-29 13:00:00,Sergio Reguilón,Pass
429073,41,Goal,0.8019999694824219,0.905,0.02773565798997879,Son Heung-Min,h,453,DirectFreekick,2021,RightFoot,16404,Tottenham,Watford,1,0,2021-08-29 13:00:00,,Standard
429077,58,SavedShot,0.78,0.6909999847412109,0.01645294576883316,Son Heung-Min,h,453,SetPiece,2021,RightFoot,16404,Tottenham,Watford,1,0,2021-08-29 13:00:00,,Dispossessed
431968,1,BlockedShot,0.7830000305175782,0.7030000305175781,0.01943175308406353,Son Heung-Min,h,453,OpenPlay,2021,RightFoot,16425,Tottenham,Chelsea,0,3,2021-09-19 15:30:00,Tanguy NDombele Alvaro,Pass
431979,32,SavedShot,0.91,0.425,0.4145926237106323,Son Heung-Min,h,453,OpenPlay,2021,LeftFoot,16425,Tottenham,Chelsea,0,3,2021-09-19 15:30:00,Giovani Lo Celso,Pass
434201,21,SavedShot,0.9319999694824219,0.7090000152587891,0.09114132821559906,Son Heung-Min,a,453,OpenPlay,2021,LeftFoot,16434,Arsenal,Tottenham,3,1,2021-09-26 15:30:00,,BallRecovery
434216,78,Goal,0.91,0.53,0.29918771982192993,Son Heung-Min,a,453,OpenPlay,2021,RightFoot,16434,Arsenal,Tottenham,3,1,2021-09-26 15:30:00,Sergio Reguilón,Cross
